SMILES of Virtual Hit Molecule;Enamine ID;Rank
OC1CC2C(CN(c3ncnc4n(-c5ccccc5)cnc34)C2)CC1;Z2613649233;61
O=C(NCC12N(c3nc4n(C)cnc4cn3)C(CC1)CC2)C1(O)COC1;m_274310____15937394____15939740____15871032;61
O=C(N1CC(O)(CNc2nc3n(C)cnc3cn2)CCC1)C1C2(C1)CC2;m_274310____15938210____14116668____15871032;61
O=C(N[C@H]1CN(c2nc3nc[nH]c3cn2)CC1)CC1(O)COCCC1;m_274310____14112798____15940692____15870074;61
O=C(NC1C2CN(c3nc4ncn(C)c4cn3)C(C2)CC1)C1(O)COC1;m_274310____15937726____15939740____15871096;61
O(C)c1ccc(C2C(C)CCN(c3nc(O)c4n(C)cnc4n3)C2)cc1;s_27____16893182____15341790;62
O=C(NCC1N(Cc2ccc(OC)cc2)CC1)CCn1c2ncnc(N)c2nc1;Z2718545664;62
O=C(N(C(C)C1CC1)Cc1ccc(OC)cc1)CCCn1c2C(=O)N(C)C(=O)N(C)c2nc1;Z297090896;62
O=C(NCc1ccc(OC)cc1)C1CCN(c2n(C)c3C(=O)NC(=O)N(C)c3n2)CC1;Z1324005386;62
O=C(NCC12CC3(OC)CC(C1)CC(C3)C2)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3907198120;62
Clc1nc(C(=O)N2CC(c3ccc(OC)cc3)C(C)CC2)c2nc[nH]c2n1;Z4087858360;62
Clc1nc(N2CC3(Oc4c(C(=O)C3)cccc4)CCC2)c2ncn(C)c2n1;Z3718907270;62
O=C(NCCC1(O)CN(c2ncnc3c2[nH]c(C)c3)C1)C1ON=C(C)C1;m_274310____15937540____15942440____15869892;62
O=C(NC1C2C(O)C(O)C(C1)C2)CN1c2c(Sc3c1cccc3)cccc2;Z4093925064;62
OC1(Cc2onc(C(C)C)n2)CN(c2ncnc3n(-c4ccccc4)cnc23)CCC1;Z2651559072;62
O=C(NC1C2CC3(O)CC1CC(C3)C2)C1=C(C)C(=O)c2c(O1)cccc2;Z3627268901;62
O=C(NCC(O)CNc1nc2ncn(C)c2cn1)C1ON=C(C2CC2)C1;m_274310____14112866____15945202____15871096;62
O=C1N(C)C(=O)c2nc(CN3C(CCc4ccccc4)C(O)CCC3)[nH]c2N1C;Z2438167441;62
FC(F)(F)c1nc(N2C3CC(O)(Cc4ccccc4)CC2CC3)c2nc[nH]c2n1;Z2180015333;62
O=C(NC1C(O)CN(c2ncnc3nc[nH]c23)CC1)CC1C2C(C2)CC1;m_274310____14113432____14121256____12649998;62
Fc1c(C)ccc(C(NC(=O)c2cc3OC=CC(=O)c3cc2)C(O)C2CC2)c1;Z3625636069;63
O=C(Nc1cc2C(=O)C=COc2cc1)N1CC2(OC(CC)C1)COCCC2;Z3176688807;63
O=C(N1C2C(OC)CCC1C(OC)CC2)C1=C(C)C(=O)c2c(O1)cccc2;Z3742277119;63
O=C(NC12C3(OC(CO)(C1)C2)CCC3)c1cc2OC=CC(=O)c2cc1;Z3651603058;63
Fc1cc2C(=O)C=C(C(=O)N3C4(C(O)CC3)CSCC4)Oc2cc1;Z2676162492;63
Clc1cc2OC(C(=O)N3CCC4(C(O)CNC(=O)C4)CC3)=CC(=O)c2cc1;Z3715698020;63
OC1C2N(c3ncnc4n(-c5ccccc5)cnc34)CC3C2CC1C3;Z2612995312;63
OC1C2N(c3nc(Nc4ccccc4)c4[nH]cnc4n3)CC3C2CC1C3;Z2612995504;63
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(Nc4ccc(N5C6CC(C5)CC6)cc4)c3nc2)O1;Z2092928600;63
O=C(NC1CCC(O)(CCCC)CC1)C1=C(C)C(=O)c2c(O1)cccc2;Z3611618591;63
O=C(CCC1CC1)N1CC(O)(CNc2nc3ncn(C)c3cn2)CCC1;m_274310____15938210____12658082____15871096;63
O=C(NC1(C2(O)CCN(c3nc4nc[nH]c4cn3)CC2)CC1)C1CCC1;m_274310____15938318____12185804____15870074;63
O=C(NCC(Nc1nc2nc[nH]c2cn1)CC)C1(O)C2CC(C1)CC2;m_274310____14112808____15945086____15870074;63
O=C(CO)N1C(C)C(NC(=O)C=2Oc3c(C(=O)C=2)cccc3)C(C)CC1;m_275592____15865684____14135622____15855972;64
O=C(N[C@H]1[C@@H]2[C@@](C(C)C)(C2)CC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z4078608565;64
Clc1cc2C(=O)C=C(C(=O)N3C(COC)(C4CC4)CCC3)Oc2cc1;Z1967607962;64
S(CCC(=O)N1c2c(O)cccc2CCC1)c1ncnc2[nH]cnc12;Z2800776614;64
Clc1nc(N2CCC(C(=O)c3ccc(O)cc3)CC2)c2ncn(C)c2n1;Z3718865475;64
O=C(NC1C(Oc2cc(C)ccc2)CCCC1)C(C)n1c2ncnc(N)c2nc1;Z2634465447;64
O=C(N1CC(O)(CNc2ncnc3nc[nH]c23)C1)C1(C2OCCC2)CC1;m_274310____15938070____15940738____12649998;64
O=C(N(C)C1(CN)CCCCC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3888403320;65
O=C(NC1CN(C(=O)C=2Oc3c(C(=O)C=2)cccc3)C(C)C1)C(O)(C)C;m_275592____14115192____14135622____15857148;65
O=C(N1CCC2(C(CN)CCC2)CC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3888576763;65
Clc1cc2C(=O)C=C(C(=O)N3[C@H](CC(=O)OC)CC4(C3)CC4)Oc2cc1;Z3594536999;65
Fc1cc2OC(C(=O)NC3CC4(N(C(OC(C)(C)C)=O)CC3)CCC4)=CC(=O)c2cc1;Z2228675612;65
O=C(NCCC1(O)CCN(c2ccccc2)CC1)c1cc2OC=CC(=O)c2cc1;Z2782940350;65
S(CCC(=O)NCC1Oc2c(cc(F)cc2)CC1)c1ncnc2[nH]cnc12;Z3642833622;65
O(C)c1c(CC2CN(c3ncnc4n(CC)cnc34)CCC2)cccc1;Z1070447756;65
Clc1c(OC)cc2c(c1)CN(c1ncnc3n([C@H]4[C@H](O)[C@H](O)[C@@H](CO)O4)cnc13)CC2;Z2218181853;65
Clc1cc2C(=O)C=C(C(=O)NC3(CO)C4CC5CC3CC(C4)C5)Oc2cc1;Z2350122021;65
O=C(CC(O)(COC)C)N1C[C@H]2C(Nc3nc4nc[nH]c4cn3)[C@H]2C1;m_274310____15937538____15944488____15870074;65
O=C(NCCC1(O)C2CC(C1)CC2)C1=C(C)C(=O)c2c(O1)cccc2;Z3201192963;65
O=C1N(C2CC2)C2C(CN(c3ncnc4n([C@H]5[C@H](O)[C@H](O)[C@@H](CO)O5)cnc34)CC2)CC1;Z2091964963;65
O=C(NC[C@@H](Nc1ncnc2c1[nH]c(C)c2)CO)C12COC(C1)CC2;m_274310____15937766____15944796____15869892;65
Fc1ccc(CC2(CO)CN(C(=O)C(C)n3c4ncnc(N)c4nc3)CC2)cc1;Z2639566541;65
O=C(NC1C(C)C2N(c3nc4n(C)cnc4cn3)C(C1)CC2)C1(O)CC1;m_274310____15937616____15941446____15871032;65
Clc1cc2C(=O)C=C(C(=O)N3C[C@@H](C(=O)OC)[C@H](C(C)C)C3)Oc2cc1;Z3714385651;66
Brc1cc2OC(C(=O)N3C(C)(C)CCC(O)C3)=CC(=O)c2cc1;Z4094634237;66
O=C(C(C)n1c2ncnc(N)c2nc1)N1c2c(c(OC)cc(OC)c2)CCC1;Z2718613695;66
O=C(N1[C@H]2[C@@](CO)(CC1)CCC2)c1cc2OC=CC(=O)c2cc1;Z2884193684;66
O=C(N1CC2(OC[C@H]3[C@@H]2C3)CCC1)C1=C(C)C(=O)c2c(O1)cccc2;Z3624312239;66
Clc1cc2OC(C(=O)N3[C@@H]4[C@H](C5(C3)CCOCC5)CCC4)=CC(=O)c2cc1;Z2373329143;66
O=C(NCCn1c2ncnc(N)c2nc1)C(C(O)c1ccc(O)cc1)(C)C;Z2719728778;66
O=C(NC(C)C1(O)CN(c2ncnc3c2[nH]c(C)c3)C1)CC1(O)CCC1;m_274310____15937924____12658380____15869892;66
O=C1C2(CN(c3ncnc4n(-c5ccccc5)cnc34)C2)CC(O)CN1;Z3077895255;66
O=C(N1CCC(O)(CNc2ncnc3nc[nH]c23)CC1)C1[C@H]2[C@@H]1COC2;m_274310____14113060____14119040____12649998;66
O=C(CO)N1CC(C2(NC(=O)C=3Oc4c(C(=O)C=3)cccc4)CC2)CC1;m_275592____15865248____14135622____15855972;67
FC(F)(F)C(O)C1N(C(=O)C2=C(C)C(=O)c3c(O2)cccc3)CCCC1;Z3202640551;67
O=C(NCC1(C)C(C2CC2)OCC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3990992909;67
O=C(Cn1c2ncnc(N)c2nc1)N1C(c2ccc(OC)cc2)CC(C)C1;Z1442982594;67
Fc1cc2OC(C(=O)N3C4(CO)CC(C3)CCC4)=CC(=O)c2cc1;Z3590163460;67
O=C(NCC[C@H]1[C@H](O)COC1)CN1c2c(Sc3c1cccc3)cccc2;Z3907066637;67
O=C(c1ccc(O)cc1)C1CCN(c2nc3nc[nH]c3cn2)CC1;Z3558033634;67
O=C(N1c2c(O)ccc(C)c2CCC1)c1ncnc2nc[nH]c12;Z3633743584;67
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N4C(CC)C(c5ccc(C)cc5)CC4)c3nc2)O1;Z2091451191;67
O=C(NC12C(N(c3ncnc4c3[nH]c(C)c4)CC1)CCCCC2)COC;m_274310____15937834____12170228____15869892;67
O=C(N1CC(O)(CNc2ncnc3c2[nH]c(C)c3)C1)C1OC(C)(C)CC1;m_274310____15938070____15941912____15869892;67
O=C(OCCn1c2C(=O)N(C)C(=O)N(C)c2nc1)C1(O)CN(Cc2ccccc2)CCC1;Z1304349953;67
O=C(NCC1N(c2ncnc3nc[nH]c23)CCC1C1CC1)C1(O)COC1;m_274310____15938320____15939740____12649998;67
O=C(CC1C(C)CCO1)N1CC(O)(CNc2nc3nc[nH]c3cn2)C1;m_274310____15938070____15945318____15870074;67
O=C(N1CC(O)(CNc2nc3nc[nH]c3cn2)C1)C1CC2(C1)COCC2;m_274310____15938070____15944934____15870074;67
O=C(NCC(O)CNc1nc2nc[nH]c2cn1)CCC1OC(C)CC1;m_274310____14112866____14119796____15870074;67
O=C(O)CC1CC(CNC(=O)CN2c3c(Sc4c2cccc4)cccc3)OC1;Z3655260264;68
O=C(N(C(CO)C1CCC1)Cc1ccccc1)C(C)n1c2ncnc(N)c2nc1;Z2642127362;68
O(C)c1ccc(CN(C(CCCO)C)c2ncnc3n(CC)cnc23)cc1;Z2771469942;68
O(C)c1ccc(CN(C(CCCO)C)c2nc3n(C)cnc3cn2)cc1;Z3829965943;68
Fc1cc2C(=O)C=C(C(=O)N(CC3OCCC3)C3CCC(C)CC3)Oc2cc1;Z1265406108;68
O=C(NC(CO)CC1CCCCC1)c1cc2OC=CC(=O)c2cc1;Z2358342028;68
Clc1cc2OC(C(=O)N3C(C(=O)OC)CC4(C3)CCC4)=CC(=O)c2cc1;Z3625779712;68
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(NC(CCN4CCCCCC4)(C)C)c3nc2)O1;Z2092507517;68
O=C(O)C(NC(=O)C1=C(C)C(=O)c2c(O1)cccc2)CCC(C)(C)C;Z3523347127;68
O=C(NCC(O)CNc1ncnc2nc[nH]c12)C1(CC(C)C)COC1;m_274310____14112866____15942300____12649998;68
O=C(Nc1cc2C(=O)C=COc2cc1)N1C[C@H]2[C@@H](C(C)(C)CC1)OCC2;Z3599057358;69
FC(F)C1CCC(OC)(CNC(=O)C2=C(C)C(=O)c3c(O2)cccc3)CC1;Z3086219099;69
O=C(N(CC(Cc1ccc(OC)cc1)C)C)CCn1c2ncnc(N)c2nc1;Z2635243035;69
S(CCC(=O)N1CC2(Oc3c(cccc3)C1)CCC2)c1ncnc2[nH]cnc12;Z2926921480;69
O=C(N(CC1(O)c2c(cccc2)CC1)C)Cn1c2ncnc(N)c2nc1;Z2457224162;69
Fc1cc2OC(C(=O)N3C(C(=O)OC)(COC)CCCC3)=CC(=O)c2cc1;Z2817958473;69
O=C(C(C)n1c2ncnc(N)c2nc1)N1CC(O)(C(OC(C)(C)C)=O)CCC1;Z2650302416;69
O=C(O)C(NC(=O)CN1c2c(Sc3c1cccc3)cccc2)C1CCOCC1;Z2755460269;69
O=C(NC[C@@H](Nc1nc2nc[nH]c2cn1)CO)CC12CC(C)(OC1)C2;m_274310____15937766____15944340____15870074;69
O=C(NCC1(O)CC(Nc2nc3ncn(C)c3cn2)C1)C1N(CC)CC1;m_274310____15938284____15942610____15871096;69
Clc1nc(N2[C@@H]([C@H](O)CC2)c2c(OC)cccc2)c2n(C)cnc2n1;Z3718928811;69
O=C(N1CC2=C(NC(=O)CC2)CC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3992512941;70
O=C(NC(C1OCCC1)C1CCC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3992643396;70
O(C(C)(C)C)C(=O)[C@@H]1[C@H](NC(=O)C=2Oc3c(c(OC)ccc3)C(=O)C=2)CCC1;Z3992757776;70
O=C(OC(C)(C)C)N[C@H]1[C@@H]2N(C(=O)C=3Oc4c(C(=O)C=3)cccc4)CC[C@@H]2CC1;Z3917261980;70
O=C(N1C2(c3sccc3)C(CC1)CC2)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3992774833;70
O=C(NCC1C2C1CN(CCCO)C2)C=1Oc2c(C(=O)C=1)cccc2;m_275030____14114272____14122416____14147082;70
O(C(C)(C)C)C(=O)N1C2C(CNC(=O)c3cc4OC=CC(=O)c4cc3)CC1CC2;Z3640675444;70
Fc1cc2C(=O)C=C(C(=O)N3C4(CC(C(=O)OC)C3)CCOCC4)Oc2cc1;Z3762702238;70
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1C(CO)(C)CC(O)C1;Z2914815326;70
O=C1N(C)C(=O)c2n(C)c(N3C[C@@H]([C@H](C)CC3)c3ccc(O)cc3)nc2N1C;Z3561932962;70
Oc1ccc([C@@H]2[C@H](C)CCN(c3nc4n(C)cnc4cn3)C2)cc1;Z3830651345;70
O=C(NC(CO)C1c2c(cccc2)CC1)Cn1c2ncnc(N)c2nc1;s_22____14793568____3937074;70
Brc1cc2C(=O)C=C(C(=O)N3CC4C(O)CC(C3)C4)Oc2cc1;Z3855298058;70
O=C(OC)C(NC(=O)C(C)n1c2ncnc(N)c2nc1)CC1COCCC1;Z2719830045;70
O=C(OC)CC1C(C)(C)CN(C(=O)Nc2cc3C(=O)C=COc3cc2)C1;Z3842752608;71
O=C(NC1C2C(C1)CNC2)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3888577151;71
O=C(N(CCC1N(C)CCCC1)C)C=1Oc2c(c(OC)ccc2)C(=O)C=1;s_22____6008902____16808382;71
Clc1cc2C(=O)C=C(C(=O)N3C(C(=O)CCC(=O)OC)CCC3)Oc2cc1;Z3209549898;71
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1C2C(CO)CC(C1)CC2;Z2715853582;71
Clc1cc2OC(C(=O)N3CC(O)(CC#N)CC3)=CC(=O)c2cc1;Z2457682016;71
Clc1cc2OC(C(=O)NC3(CO)C4C(C4)CCC3)=CC(=O)c2cc1;s_22____15780462____11355434;71
O=C(OCC(=O)NC(c1ccc(OC)cc1)C1CC1)Cn1c2ncnc(N)c2nc1;Z1352235642;71
Fc1cc2OC(C(=O)N3CC(C4N(C(OC(C)(C)C)=O)CCC4)CCC3)=CC(=O)c2cc1;Z2069207372;71
O(C)c1cc2c(C(O)(CNc3[nH]c4N(C)C(=O)NC(=O)c4n3)CC2)cc1;s_27____16503534____1324328;71
O(C)c1cc2C(O)(CNc3nc(O)c4n(C)cnc4n3)CCc2cc1;s_27____16503382____15341790;71
O=C(CCn1c2ncnc(N)c2nc1)N1CC(Cc2cc(OC)cc(OC)c2)C1;Z2632520248;71
O=C(COC)N1CC(O)(CNc2ncnc3n(CC)cnc23)CCC1;m_274310____15938210____12170228____12359766;71
O=C(NC(C)C1(O)CN(c2nc3nc[nH]c3cn2)C1)C1CC(C)OC1;m_274310____15937924____14121252____15870074;71
O=C(N1C(CC(C)C)CN(C)CC1)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3992735631;72
Fc1cc2C(=O)C=C(C(=O)N3C(C4(OCCC4)C3)C3CC3)Oc2cc1;Z2323886988;72
O=C(N(C(C)C1CC1)Cc1ccc(OC)cc1)Cn1c2ncnc(N)c2nc1;Z2499512661;72
O=C(NCCC1C2CC(C1)CC2)C=1Oc2c(c(OC)ccc2)C(=O)C=1;s_22____2081372____16808382;72
O=C(Nc1cc2C(=O)C=COc2cc1)N1C2C3(C(C)(C)C(C2)CC3)CC1;s_2430____13770670____14597920;72
O=C(N1CC2(c3c(cccc3)CCC2)CCC1)c1cc2OC=CC(=O)c2cc1;Z1997073523;72
O(C)c1ccc(C2=CCN(c3ncnc4n([C@H]5[C@H](O)[C@H](O)[C@@H](CO)O5)cnc34)C2)cc1;Z2092189187;72
O=C(NC[C@H]1N(c2nc3nc[nH]c3cn2)CCC1)C1(O)CSCC1;m_274310____15937422____15940896____15870074;72
Fc1ccc(OCC2N(c3ncnc4n([C@H]5[C@H](O)[C@H](O)[C@@H](CO)O5)cnc34)CCC2)cc1;Z2093291650;72
O(C)c1c([C@H]2N(c3nc4n(C)cnc4cn3)CC[C@H]2O)cccc1;Z3830392513;72
O=C(NCCC1(O)COCCC1)CCn1c2ncnc(N)c2nc1;Z2642313878;72
O=C(NC1C2(C(OC)C1C)CCC2)C=1Oc2c(c(OC)ccc2)C(=O)C=1;Z3990945526;73
O=C(Nc1c(C(=O)N2CCCCC2)cc(OC)c(OC)c1)Cn1c2ncnc(N)c2nc1;Z1324954000;73
Clc1cc2C(=O)C=C(C(=O)NC3(CO)CC(C)(C)CC(C)C3)Oc2cc1;Z1680941194;73
Clc1cc2OC(C(=O)N3[C@@H](CN(C)C)C[C@@H](O)C3)=CC(=O)c2cc1;Z4026849870;73
O(C)c1c(C)cc(C2N(c3ncnc4n([C@H]5[C@H](O)[C@H](O)[C@@H](CO)O5)cnc34)CCC2)cc1;Z2092354597;73
Clc1cc2C(=O)C=C(C(=O)N3C4(C5N(CC3)CCC5)CC(N)C4)Oc2cc1;Z3040124420;73
O=C(N)CC1CC2C(CN(C(=O)C3=C(C)C(=O)c4c(O3)cccc4)CC2)CC1;Z3907269012;73
O=C(NC(CO)(Cc1c(OC)cccc1)C)c1ncnc2nc[nH]c12;s_22____12519984____12807966;73
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N(CC4OCCC4)C4CCC(C)CC4)c3nc2)O1;Z2091377027;73
O=C(N1CCC(O)(CNc2nc3n(C)cnc3cn2)CC1)C1C(CC)C1;m_274310____14113060____15940048____15871032;73
Clc1cc2OC(C(=O)N3C(C(C)C)CC(N4CCCC4)C3)=CC(=O)c2cc1;Z3371002165;74
FC1(F)C2(C1)CC(CNC(=O)C=1Oc3c(c(OC)ccc3)C(=O)C=1)CC2;Z3992785722;74
O=C(N1CC2(C(CO)C1)CCOCC2)c1cc2OC=CC(=O)c2cc1;Z3611364130;74
O=C1N(C)C(=O)c2n(CCN(C(CCc3ccc(O)cc3)C)C)cnc2N1C;Z3321943834;74
O(C)c1ccc(CN([C@@H](C(C)C)CO)Cc2n(C)c3C(=O)NC(=O)N(C)c3n2)cc1;Z1620168197;74
O(C)c1ccc(CN([C@@H](C(C)C)CO)Cc2[nH]c3N(C)C(=O)N(C)C(=O)c3n2)cc1;Z1620172036;74
O=C(Nc1cc2C(=O)C=COc2cc1)N1CC2C(C1)CCC(N(C)C)C2;Z3176691424;74
Brc1cc2C(=O)C=C(C(=O)N3[C@H](CO)C[C@H]4[C@@H]3CCC4)Oc2cc1;Z3588358716;74
O=C(CCCn1c2ncnc(N)c2nc1)N1C(c2c(C)ccc(OC)c2)CCC1;Z3625588096;74
O=C(Nc1cc2C(=O)C=COc2cc1)[C@@]12[C@@H](NC(=O)C1)CCCC2;Z3090983384;74
O=C(CNc1cc2C(=O)C=COc2cc1)N1C2C(CCC1)CCCC2;Z3341100133;74
Clc1cc(CC2CN(c3nc4nc[nH]c4cn3)CCC2)c(OC)cc1;s_27____5536628____15397812;74
Clc1cc2C(=O)C=C(C(=O)N3[C@@H]4[C@H](CO)C[C@H]3CC4)Oc2cc1;Z3633655835;74
O=C(C(COC)C)N1CCC(Nc2nc3nc[nH]c3cn2)(CO)CC1;m_274310____15937466____12658040____15870074;74
O=C(NC(Cc1cc(OC)ccc1)C1CC1)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1518630501;74
Clc1nc(NCC(O)(Cc2cc(OC)c(OC)cc2)C)c2n(C)cnc2n1;Z3718890872;74
O=C(NCCC1(CNc2nc3nc[nH]c3cn2)CC1)C(O)(COC)C;m_274310____14113270____15940256____15870074;74
O=C(NC(C)C1(O)CN(c2ncnc3nc[nH]c23)C1)C1C2C(C1)CCC2;m_274310____15937924____15942410____12649998;74
Fc1cc2C(=O)C=C(C(=O)N(Cc3c(OC)cc(OC)cc3)CC3CCC3)Oc2cc1;Z2012113257;75
O=C(N1[C@H](CO)C[C@@H]2OCC[C@H]12)c1cc2OC=CC(=O)c2cc1;Z3206125610;75
O=C(CNC(=O)C=1Oc2c(c(OC)ccc2)C(=O)C=1)[C@H]1C[C@@H](C)CCC1;Z4094712227;75
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1C[C@]2(C(=O)O)OCC[C@@H]2C1;Z3803100475;75
Brc1cc2OC(C(=O)N3[C@@H]4[C@H](COC)C[C@H]3CC4)=CC(=O)c2cc1;Z3988844407;75
O=C(Nc1cc2c(N(CC3CCC3)C(=O)CC2)cc1)Cn1c2ncnc(N)c2nc1;Z1748340387;75
Fc1cc2OC(C(=O)N3C(C(C)(C)C3)C3OCCC3)=CC(=O)c2cc1;Z2178086967;75
Fc1cc2C(=O)C=C(C(=O)N3[C@@H]4[C@H](C5(C3)CCC5)COC4)Oc2cc1;Z3092267539;75
O=C(CN(C)c1ncnc2nc[nH]c12)N1C(C(=O)Nc2cc3c(OCC3)cc2)CCCC1;Z1251536663;75
Clc1cc2C(=O)C=C(C(=O)N3CC(C(=O)OC)(C4CCC4)CC3)Oc2cc1;Z3707925228;75
O=C(NC[C@@H](Nc1ncnc2nc[nH]c12)CO)C1(C)ON=C(C2CC2)C1;m_274310____15937766____15945178____12649998;75
O=C(NC1CCC2(CN(c3nc4nc[nH]c4cn3)CC2)CC1)C1(O)CC1;m_274310____15938066____15941446____15870074;75
Clc1n(C)c2c(N3CCC4(C(=O)NCC(O)C4)CC3)nc(Cl)nc2n1;Z4026243458;75
O=C(NCC(O)CNc1nc2nc[nH]c2cn1)C1C(C)(C)C2CC1CC2;m_274310____14112866____15940460____15870074;75
O=C(NC1CC(Nc2ncnc3nc[nH]c23)C1)C(O)CC1CCCCC1;m_274310____14112710____15941232____12649998;75
Fc1ccc(C(=O)N2C(C(=O)OCc3n(C)c4C(=O)NC(=O)N(C)c4n3)CC(O)C2)cc1;Z1010401792;75
Fc1ccc(C(=O)N2C(C(=O)OCc3[nH]c4N(C)C(=O)N(C)C(=O)c4n3)CC(O)C2)cc1;Z1655197446;75
O=C(OC)C1(C2CCOCC2)CN(C(=O)C2=C(C)C(=O)c3c(O2)cccc3)CC1;Z3596888886;76
O=C(CC)N1CC(O)(C(NC(=O)C=2Oc3c(C(=O)C=2)cccc3)C)C1;m_275592____15865374____14135622____13186202;76
Brc1cc2OC(C(=O)N3C[C@@H]4[C@H](OC)CC[C@@H]4C3)=CC(=O)c2cc1;Z3896194510;76
O=C(N(Cc1cc(OC)c(O)cc1)C1CC1)C(C)n1c2ncnc(N)c2nc1;Z2634181165;76
O=C(N1CCC(O)(Cc2c(C)cccc2)CC1)c1cc2OC=CC(=O)c2cc1;Z3601821599;76
O=C(OC)[C@@H]1[C@@H](NC(=O)C=2Oc3c(C(=O)C=2)cccc3)[C@H]2[C@@H]1CCC2;Z3909299281;76
Clc1cc2C(=O)C=C(C(=O)N3C[C@H](C(C)(C)C)C[C@H](CO)C3)Oc2cc1;Z3638926583;76
Nc1nc(N2CC3(Oc4c(cccc4)CC3)CC2)nc2nc[nH]c12;Z3558647317;76
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(NCCN4C(C)CCc5c4cccc5)c3nc2)O1;Z2089350714;76
O=C(N1c2c(CC)cccc2CC1)[C@H]1O[C@@H](Cn2c3ncnc(N)c3nc2)CC1;Z2767297935;76
O=C(NCCC1(O)CN(C(=O)C=2Oc3c(C(=O)C=2)cccc3)C1)CO;m_275592____15865156____15841508____14129018;76
OC[C@H]1[C@H](C2CCOCC2)CN(c2nc(Nc3ccccc3)c3[nH]cnc3n2)C1;Z3833772933;76
O=C(NC1C2(N(c3ncnc4c3[nH]c(C)c4)CC1)CCC2)CC(O)CC;m_274310____15937660____15941200____15869892;76
O=C(NCC1N(c2ncnc3nc[nH]c23)CC2(C1)CC2)C(O)C1CCC1;m_274310____15937906____15939406____12649998;76
O=C(NC1C2N(c3ncnc4nc[nH]c34)CCC(C2)CC1)C1(OC)CC1;m_274310____15937982____15941572____12649998;76
O=C(NCC(Nc1cc(OC)ccc1)C(C)(C)C)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1726350719;76
O=C(NC(C)C1(O)CN(c2nc3n(C)cnc3cn2)C1)C1C2(C1)CCC2;m_274310____15937924____14116740____15871032;76
O=C(CCC1NC(=O)CC1)N1CC(O)(CNc2ncnc3nc[nH]c23)C1;m_274310____15938070____15940254____12649998;76
Clc1nc(NCC(O)CNC(=O)CC2(O)CCC2)c2[nH]cnc2n1;m_274310____14112866____12658380____15867404;76
FC(F)(C(=O)NCC(O)CNc1ncnc2nc[nH]c12)C1(O)CCC1;m_274310____14112866____15942144____12649998;76
O=C(C(OC(=O)c1cc2OC=CC(=O)c2cc1)C(C)C)N1CCCCC1;Z1996437517;77
O=C(COc1cc2OC=C(c3ccc(OC)cc3)C(=O)c2cc1)N1C(C2CC2)COCC1;Z1607287591;77
O=C(NC(C)C1CN(C2CCC2)CCC1)C1=C(C)C(=O)c2c(O1)cccc2;Z3083610509;77
Fc1cc2C(=O)C=C(C(=O)N3C(C(C(=O)OC)(C)C)CCC3)Oc2cc1;Z3762680854;77
S(CCC(=O)N1c2c(c(OC)cc(OC)c2)CCC1)c1ncnc2[nH]cnc12;Z2802414376;77
O=C(CN1c2c(Sc3c1cccc3)cccc2)N1[C@@H](CN)C[C@@H](O)C1;Z4029812725;77
O=C(OCC(=O)N1C(c2cc(OC)c(OC)cc2)CCC1)Cn1c2ncnc(N)c2nc1;Z1352235596;77
O=C(NC[C@@H](Nc1ncnc2c1[nH]c(C)c2)CO)CCC1COCC1;m_274310____15937766____12658150____15869892;77
O=C(NC1C2C(N(c3nc(O)c4n(C)cnc4n3)C1)CCCC2)CO;m_274310____15938100____15943396____15870922;77
O=C(NC1C2C(N(c3ncnc4n(C5CC5)cnc34)C1)CCCC2)CO;m_274310____15938100____15943396____15870250;77
O=C(NCC1(O)CN(C(=O)C2=C(C)CCC2)C1)c1ncnc2nc[nH]c12;m_275592____14114974____15843004____15858230;77
O=C(N1[C@H]2CC(NC(=O)C3(O)CC3)C[C@@H]1CC2)c1ncnc2nc[nH]c12;m_275592____15865164____15841140____15863234;77
O=C(NCC(O)CNc1ncnc2nc[nH]c12)C1(O)C2CC(C1)CC2;m_274310____14112866____15945086____12649998;77
O=C(NCC(O)CNC(=O)C1C2CC(C1)CC2)c1ncnc2nc[nH]c12;m_275592____14114882____13187016____15863234;77
