SMILES of Virtual Hit Molecule;Enamine ID;Rank
O=C(NCC(Nc1ncnc2nc[nH]c12)C1CC1)C1(O)CSCC1;m_274310____14112692____15940896____12649998;53
O=C(NCC1N(c2nc(O)c3n(C)cnc3n2)C2C(C1)COC2)C1CC1;m_274310____15937864____12185802____15870922;53
O=C(NC[C@@H]1N(c2nc(C(=O)OC)c3nc[nH]c3n2)CCC1)C(O)C;m_274310____15937644____15943424____15870962;53
O=C(NCC[C@@H](Nc1nc(O)c2n(C)cnc2n1)C)C1(OC)CCC1;m_274310____14113064____15942752____15870922;53
O=C(N1CC(O)CN(c2nc3ncn(C)c3cn2)CC1)C1C[C@H]2[C@@H](C1)C2;m_274310____15937446____14119060____15871096;54
O=C(CN1C(=O)N(CC(C)C)c2ncn(CCOC)c2C1=O)N1C(c2cc(OC)ccc2)CCC1;Z654412188;54
O=C(NC[C@@H](Nc1nc2nc[nH]c2cn1)CO)[C@H]1[C@H](c2ccccc2)C1;m_274310____15937766____14117822____15870074;54
O=C(NCC1(O)CN(C(=O)c2ncnc3nc[nH]c23)C1)[C@H]1OCCC1;m_275592____14114974____13187362____15863234;54
S(CC)C1C(O)(CNC(=O)CCc2[nH]c3C(=O)NC(=O)N(C)c3n2)CC1;Z1334608305;54
O=C(NCC1(OC)CCC(c2ccccc2)CC1)Cn1c2ncnc(N)c2nc1;Z2098908278;54
O=C(NC1[C@H]2[C@@H]1CN(c1nc3ncn(C)c3cn1)C2)C(OC)CC(C)C;m_274310____14112724____14119102____15871096;54
O=C(NC1C(=O)N(Cc2ccc(OC)cc2)CC1)Cn1c2C(=O)N(C)C(=O)N(C)c2nc1;Z1212559538;54
O=C(NC(Cc1c(C)cccc1)c1cc(OC)c(OC)cc1)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z925981210;54
O=C(NC1(CO)C(C)(C)C(OCC)C1)C(C)n1c2ncnc(N)c2nc1;Z2636931088;55
O=C(N[C@H]1[C@@H](C)CN(c2nc3ncn(C)c3cn2)C1)C(O)(C)C1CCC1;m_274310____15937874____15941910____15871096;55
O=C(NCC1N(C(=O)Cn2c3ncnc(N)c3nc2)CC1)C(O)C1CC1;m_275592____14114906____15841554____15858030;55
O=C(NC1(CO)COc2c(cccc2)C1)Cn1c2ncnc(N)c2nc1;Z2718490392;55
O=C(NCC12N(c3nc(C(=O)OC)c4nc[nH]c4n3)CC(C1)C2)CO;m_274310____15937396____15943396____15870962;55
O=C(NCCn1c2ncnc(N)c2nc1)CC(NC(=O)C)c1ccc(OC)cc1;Z2719731616;55
O=C(N1CCC(O)(CNc2nc3n(C)cnc3cn2)CC1)C1C(CC)C1;m_274310____14113060____15940048____15871032;56
O=C(NC(C)C1(O)CN(c2ncnc3nc[nH]c23)C1)C1C2C(C1)CCC2;m_274310____15937924____15942410____12649998;56
O=C(NC(C)C1(O)CN(c2nc3n(C)cnc3cn2)C1)C1C2(C1)CCC2;m_274310____15937924____14116740____15871032;56
O=C([C@H](O)C(C)C)N1CC2N(c3nc4n(C)cnc4cn3)C(C1)CCC2;m_274310____14112912____12658344____15871032;56
O=C(NC(C)C1(O)CN(c2ncnc3nc[nH]c23)C1)C(CCCC)C;m_274310____15937924____12658330____12649998;56
O=C(NC(C)C1(O)CN(c2ncnc3n(CC)cnc23)C1)CC1C(C)C1;m_274310____15937924____14119070____12359766;56
O=C(CCCn1c2ncnc(N)c2nc1)N1[C@H](C(C)C)[C@H](OC)CC1;Z4097637551;56
O=C(CN1C(=O)N(C)c2ncn(C)c2C1=O)N1CC2(c3c(cc4OCCOc4c3)C1)CCCC2;Z221511880;56
O=C(NC1C2(N(C)CC1)CN(c1nc3nc[nH]c3cn1)CCC2)COC;m_274310____14462864____12170228____15870074;56
O=C(NCC1C2(CN(Cc3ccccc3)C1)CCOCC2)Cn1c2ncnc(N)c2nc1;Z2231797019;56
O=C(NCC1(Nc2ncnc3nc[nH]c23)CC1)C(O)C1CCOCC1;m_274310____14112892____15940020____12649998;56
Fc1c(OC)ccc(C2CC(N(CCn3c4ncnc(N)c4nc3)C)CC2)c1;Z3516339374;56
O=C(NC1(C)CN(c2nc3ncn(C)c3cn2)CC1)C(OC)C1CCC1;m_274310____14112944____14121518____15871096;56
O=C(N(CC(C)C)c1c(OC)ccc(C)c1)CCCn1c2ncnc(N)c2nc1;Z4088090126;56
O=C(NC1CN(c2ccc(OC)cc2)C(=O)C1)Cn1c2ncnc(N)c2nc1;Z2644323771;56
S(CCC(=O)N1c2c(C(CCOC)CC1)cccc2)c1ncnc2[nH]cnc12;Z3208516114;56
O=C(NC[C@@H](Nc1ncnc2nc[nH]c12)CO)C1(C)ON=C(C2CC2)C1;m_274310____15937766____15945178____12649998;57
O=C(NC1CCC2(CN(c3nc4nc[nH]c4cn3)CC2)CC1)C1(O)CC1;m_274310____15938066____15941446____15870074;57
O=C(CCC1NC(=O)CC1)N1CC(O)(CNc2ncnc3nc[nH]c23)C1;m_274310____15938070____15940254____12649998;57
O=C(NCC1(O)CN(C(=O)C2=C(C)CCC2)C1)c1ncnc2nc[nH]c12;m_275592____14114974____15843004____15858230;57
O=C(CCn1c2ncnc(N)c2nc1)N1[C@H](C(OC(C)(C)C)=O)C[C@H](O)C1;Z2721808728;57
O=C(NC1C(O)CN(c2nc3nc[nH]c3cn2)CC1)C1(C)NC(=O)CC1;m_274310____14113432____15939524____15870074;57
O=C(Nc1c(CN2CCC(O)CC2)cccc1)CCn1c2ncnc(N)c2nc1;Z2635271679;57
O=C(NCC(O)CNc1nc(O)c2n(C)cnc2n1)C1(C)OCCC1;m_274310____14112866____15941478____15870922;57
O=C(CC1C(=O)NCC1)N1CC(O)CN(c2ncnc3nc[nH]c23)CC1;m_274310____15937446____14121144____12649998;57
O=C(NCC1N(c2ncnc3n(CC)cnc23)CCCC1)C1(OC)CC1;m_274310____14112716____15941572____12359766;57
O=C(N1CC(O)CN(c2ncnc3nc[nH]c23)CC1)C1C(C)CC(=O)N1;m_274310____15937446____15942600____12649998;57
S(CCC(=O)N1C(CO)(C)CC(OC)C1)c1ncnc2[nH]cnc12;s_22____12430332____11399486;57
O=C(N1[C@H]2CC(NC(=O)C3(O)CC3)C[C@@H]1CC2)c1ncnc2nc[nH]c12;m_275592____15865164____15841140____15863234;58
O=C(NCCC1(O)CN(c2ncnc3nc[nH]c23)C1)C1C(C)CC(=O)N1;m_274310____15937540____15942600____12649998;58
O=C(NCCC1(O)CN(c2nc3ncn(C)c3cn2)C1)C1NC(=O)CC1;m_274310____15937540____15939670____15871096;58
O=C(NC[C@@H](Nc1nc2n(C)cnc2cn1)CO)C1C(CC)OCC1;m_274310____15937766____15940626____15871032;58
O=C(NCC1C2N(c3nc(C(=O)OC)c4nc[nH]c4n3)CC1CCC2)C;m_274310____15938040____12185798____15870962;58
O=C(NC[C@H]1[C@H](c2cc(OC)ccc2)C1)Cn1c2ncnc(N)c2nc1;Z2335448442;58
Clc1cc(c(OC)cc1)C1(CNC(=O)CCc2[nH]c3C(=O)NC(=O)N(C)c3n2)CCOCC1;Z925932474;58
O=C(N1CCC(Nc2nc3nc[nH]c3cn2)(CO)CC1)[C@@H]1OCCC1;m_274310____15937466____14117374____15870074;58
O=C(C(O)C1CC1)N1[C@@H](CCNC(=O)c2ncnc3nc[nH]c23)CCC1;m_275592____14114842____15843004____15859246;58
O=C(NCC1(N2CCC(OC)CC2)CCCC1)Cn1c2ncnc(N)c2nc1;Z1152719507;58
S(CC(=O)NC(c1ccc(OC)cc1)C1CC1)c1ncnc2[nH]cnc12;Z1227795345;58
Clc1n(C)c2c(N3CCC4(C(=O)NCC(O)C4)CC3)nc(Cl)nc2n1;Z4026243458;59
O=C1N(C)c2[nH]c(N3CCC4(C(=O)NCC(O)C4)CC3)nc2C(=O)N1;s_27____13225726____1324328;59
O=C(NCC(Nc1ncnc2nc[nH]c12)C(C)C)CC1CC(O)CC1;m_274310____14112856____15944068____12649998;59
O=C(NC1(C2(O)CCN(c3ncnc4nc[nH]c34)CC2)CC1)C(CC)C;m_274310____15938318____12657900____12649998;59
Clc1nc(N2CCC(C(O)c3cc(OC)ccc3)CC2)c2[nH]cnc2n1;Z2973783365;59
O=C(NC(C)C1(O)CCN(c2nc3ncn(C)c3cn2)CC1)C1CCC1;m_274310____15938184____12185804____15871096;59
O=C(NCCC1(O)CN(c2nc3nc[nH]c3cn2)C1)C1CC(N(C)C)C1;m_274310____15937540____15944400____15870074;59
O=C(C(C)n1c2ncnc(N)c2nc1)N1C2C(O)C3CC2C(C1)C3;Z2638506479;59
O=C(N1CC(O)(CNc2nc(O)c3n(C)cnc3n2)CCC1)C1CC1;m_274310____15938210____12185802____15870922;59
O=C(NCC1C2N(C(=O)Cn3c4ncnc(N)c4nc3)C(C1)CC2)CO;m_275592____15865586____15841508____15858030;59
O=C(NC1C2CN(C(=O)Cn3c4ncnc(N)c4nc3)C(C2)CC1)CO;m_275592____15865730____15841508____15858030;59
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N4C5C=C(c6ccccc6)CC4CC5)c3nc2)O1;Z2093253451;59
O=C(CCC1CC1)N1CC(N(CCO)c2nc3nc[nH]c3cn2)CCC1;m_274310____14113398____12658082____15870074;59
O=C(N[C@H]1[C@@H](Nc2nc3nc[nH]c3cn2)CCCC1)C(O)C1CCC1;m_274310____15938230____15939406____15870074;59
O=C(NC12C(N(C(=O)Cn3c4ncnc(N)c4nc3)CC1)CCC2)CO;m_275592____14115194____15841508____15858030;59
Fc1c(OC)ccc(CN2CCC(Nc3nc(O)c4n(C)cnc4n3)CC2)c1;Z3718839566;59
FC(F)(F)c1nc(N2CC3(Oc4c(C(=O)C3)cccc4)CC2)c2nc[nH]c2n1;Z2348267154;59
O=C(Cn1c2ncnc(N)c2nc1)N1C(C)CCC2(OCc3c2cccc3)C1;Z3624976984;59
O=C(CN(C)c1ncnc2nc[nH]c12)N1c2c(OC)cc(OC)cc2CCC1;Z2356927130;59
O=C(NC(CN1CCCC1)c1ccc(OC)cc1)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1625621069;59
O=C(NCC(O)CNc1nc2nc[nH]c2cn1)C1C(C)(C)C2CC1CC2;m_274310____14112866____15940460____15870074;60
Clc1nc(NCC(O)CNC(=O)CC2(O)CCC2)c2[nH]cnc2n1;m_274310____14112866____12658380____15867404;60
FC(F)(C(=O)NCC(O)CNc1ncnc2nc[nH]c12)C1(O)CCC1;m_274310____14112866____15942144____12649998;60
O=C(NCC(O)CNc1ncnc2nc[nH]c12)C1(O)C2CC(C1)CC2;m_274310____14112866____15945086____12649998;60
O=C(NCC(O)CNC(=O)C1C2CC(C1)CC2)c1ncnc2nc[nH]c12;m_275592____14114882____13187016____15863234;60
O=C(NCC(O)CNc1ncnc2n(CC)cnc12)C12CC(CC1)CC2;m_274310____14112866____14116926____12359766;60
O=C(NCCO)C1CCN(c2ncnc3n(-c4ccccc4)cnc23)CC1;Z2610927406;60
O=C(NCC(O)CNc1nc2nc[nH]c2cn1)CC1CC(O)CC1;m_274310____14112866____15944068____15870074;60
Fc1ccc(CNC(=O)CC2CN(c3nc(O)c4n(C)cnc4n3)CCC2)cc1;Z3718900971;60
O=C(Cn1c2ncnc(N)c2nc1)N1CC2(C(=O)NCC(O)C2)C1;s_22____13142178____3937074;60
FC(C(=O)NCC(O)CNc1nc2ncn(C)c2cn1)(CCCC)C;m_274310____14112866____14121236____15871096;60
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N4CC(CC5COCC5)CCC4)c3nc2)O1;Z2092171257;60
O=C(NCC(O)CNc1nc(O)c2n(C)cnc2n1)C1CC(C)CC1;m_274310____14112866____14118336____15870922;60
O=C(NCC(C(O)(CCOC)C)(C)C)C(C)n1c2ncnc(N)c2nc1;Z2645536836;60
O=C(NCC(Nc1nc2nc[nH]c2cn1)C)CCc1c(OC)cccc1;m_274310____14112730____14115852____15870074;60
O=C(NC12C3(OC(CO)(C1)C2)CCC3)CCn1c2ncnc(N)c2nc1;m_22____15502936____12053384;60
O=C(N[C@@H]1[C@H](Nc2nc3nc[nH]c3cn2)CCCC1)C(OC)(CC)C;m_274310____15938064____15940328____15870074;60
O=C(NCCN(CCOC)c1ncnc2nc[nH]c12)C1C(C(O)C)C1;m_274310____14113204____15944102____12649998;60
O=C(CCc1[nH]c2C(=O)NC(=O)N(C)c2n1)N1CCC(c2oc3c(C)cccc3n2)CC1;Z1769366525;60
O=C(NC(C(C)C)Cc1c(OC)ccc(C)c1)CCn1c2ncnc(N)c2nc1;Z2632628813;60
O(C)c1c(O)ccc(CN(CCn2c3C(=O)N(C)C(=O)N(C)c3nc2)C2CC2)c1;Z1613082884;60
O=C(NC1CC(Nc2ncnc3nc[nH]c23)C1)C(O)CC1CCCCC1;m_274310____14112710____15941232____12649998;61
FC(F)(F)c1nc(N2C(C3COCCC3)CC(O)C2)nc2[nH]cnc12;Z3558747490;61
FC(F)(F)c1[nH]c2ncnc(N3C(C4COCCC4)CC(O)C3)c2n1;Z3558747498;61
O=C(NCC1C2C1CN(c1ncnc3nc[nH]c13)C2)CC1(O)COCC1;m_274310____14113134____15941282____12649998;61
S(CCC(O)C(=O)NCC(Nc1ncnc2nc[nH]c12)C1CC1)C;m_274310____14112692____15941492____12649998;61
O=C(NCC12N(c3ncnc4nc[nH]c34)C(CC1)CC2)C(CCOC)C;m_274310____15937394____14119722____12649998;61
O=C(N1CCC(Nc2ncnc3nc[nH]c23)(CO)CC1)C1CC(C)CC1;m_274310____15937466____14118336____12649998;61
O=C(NC1[C@H]2[C@@H]1CN(c1nc3nc[nH]c3cn1)C2)C1(CO)OCCC1;m_274310____14112724____15941372____15870074;61
O(C)c1nc(NCC(O)CN2CCCCC2)nc2[nH]cnc12;Z1823640632;61
O=C(NC1[C@H]2[C@@H]1CN(c1nc3nc[nH]c3cn1)C2)C(OC)C1COCC1;m_274310____14112724____14121474____15870074;61
O=C(OC)CNC(=O)C1N(c2nc(Nc3ccccc3)c3[nH]cnc3n2)CCC1;Z2613671195;61
O=C(NC(CC(Nc1ncnc2nc[nH]c12)C)C)C(O)(C)C1CCC1;m_274310____14113248____15941910____12649998;61
O=C(NC1CC(NC(=O)c2ncnc3nc[nH]c23)C1)C(O)(C)C1CCC1;m_275592____14114726____15843004____15855864;61
Clc1nc(N2CCC(Cc3cc(O)ccc3)CC2)c2[nH]cnc2n1;Z3650532683;61
OC[C@H]1N(c2ncnc3n(-c4ccccc4)cnc23)[C@@H]2[C@H](C1)CCC2;Z3394382714;61
Cn1c2c(nc(N3CCC4(Oc5c(cccc5)CC4)CC3)nc2)nc1;Z3829862159;61
O=C1N(C)C(=O)c2[nH]c(N3CCC4(Oc5c(cccc5)CC4)CC3)nc2N1;Z3077609311;61
Fc1c(OC)ccc(C2C(C)N(C(=O)Cn3c4ncnc(N)c4nc3)CC2)c1;Z3628515770;61
O=C(NCC1OC2(CN(c3nc4nc[nH]c4cn3)C1)CCC2)C1(O)CC1;m_274310____15938386____15941446____15870074;61
O=C(OC)C1C2CN(c3nc(O)c4n(C)cnc4n3)CC(C1)CC2;Z3833512440;61
O(C)c1ccc(N2C(=O)C(Nc3nc4n(C)cnc4cn3)CCC2)cc1;Z3832883175;61
O=C(NC1(COC)CCN(C(=O)C2CC2)CC1)c1ncnc2nc[nH]c12;m_275592____15865116____15843004____13186210;61
O=C(NCC1Oc2c(C(=O)C1)cccc2)Cn1c2ncnc(N)c2nc1;m_22____12628806____3937074;61
O=C(NC[C@H](CC(=O)OC)CC(C)C)C(C)n1c2ncnc(N)c2nc1;Z2640668736;61
O=C(NC1C2C(N(C(=O)c3ncnc4nc[nH]c34)C1)CCCC2)[C@H](O)C;m_275592____15865780____15841972____15863234;62
O=C(NC1CC2(C(Nc3ncnc4n(CC)cnc34)C2)C1)C1(O)COC1;m_274310____15937912____15939740____12359766;62
O=C(N1CC(O)(CNc2nc3nc[nH]c3cn2)C1)C1N(C)C(=O)CCC1;m_274310____15938070____14120494____15870074;62
O=C(CO)N1C2C(CNC(=O)c3ncnc4nc[nH]c34)(CCC1)CCC2;m_275592____15865790____15843004____15855972;62
O=C(NC1CC2(C(Nc3ncnc4nc[nH]c34)C2)C1)C1(CO)OCCC1;m_274310____15937912____15941372____12649998;62
O=C(OC)[C@@H](NC(=O)CNc1ncnc2n(-c3ccccc3)cnc12)CC(C)C;Z2612396856;62
O=C(Cn1c2ncnc(N)c2nc1)N1CCC(O)(Cc2cc(C)ccc2)CC1;Z1953967559;62
O=C(OCc1n(C)c2C(=O)NC(=O)N(C)c2n1)C1CN(c2c(OC)cccc2)C(=O)CC1;Z2148724974;62
O=C(OCc1[nH]c2ncncc2n1)C1CN(c2c(OC)cccc2)C(=O)CC1;Z2174596209;62
O(C)[C@H]1CN(CCCn2c3C(=O)N(C)C(=O)N(C)c3nc2)C[C@H](O)C1;Z3879230397;62
OC1(CN(Cc2ccccc2)c2ncnc3n(C4CC4)cnc23)CCCC1;Z2212420362;62
O=C(N1[C@H](Cc2ccc(O)cc2)COCC1)c1ncnc2nc[nH]c12;m_22____16946112____12807966;62
S(c1ncnc2n(C)cnc12)C1C(=O)N(c2ccc(OC)cc2)CCC1;Z3799410094;62
O=C(N(CCn1c2ncnc(N)c2nc1)C)C1c2c(OC(C)(C)C1)cccc2;Z2844353590;62
O=C1N(C)C(=O)c2n(CCN3CC4(Oc5c(cccc5)C3)CCC4)cnc2N1C;Z2863766597;62
O=C(C(C)n1c2ncnc(N)c2nc1)N1C[C@@]2(C(=O)OC)[C@@H](C1)CCCC2;Z2642338602;63
OC1CC2(OCC1)CCN(c1nc(Nc3ccccc3)c3[nH]cnc3n1)CC2;Z2976067036;63
O=C(NCC1(Nc2nc3nc[nH]c3cn2)CCC1)CC1(O)COCC1;m_274310____14113008____15941282____15870074;63
O=C(NC(CNc1nc2nc[nH]c2cn1)C1CC1)CC1(O)COCC1;m_274310____14112886____15941282____15870074;63
FC(F)(C(=O)N1CC(O)(CNc2nc3nc[nH]c3cn2)C1)CC1CC1;m_274310____15938070____15942790____15870074;63
Fc1c(OC)cc2C(Nc3ncnc4n([C@H]5[C@H](O)[C@H](O)[C@@H](CO)O5)cnc34)CCc2c1;Z2093286033;63
O=C(N1[C@H]2[C@H](CN(C(=O)C3(O)CC3)C2)CCC1)c1ncnc2nc[nH]c12;m_275592____14115004____15843004____15858682;63
O=C(C(O)(C)C1CCC1)N1CC2N(c3ncnc4nc[nH]c34)CC(C1)C2;m_274310____15938238____15941910____12649998;63
O=C(CCn1c2ncnc(N)c2nc1)N1C(COC)(CC(C)C)CCC1;Z2637212382;63
O=C(C(O)C1CCC1)N1C2CN(c3nc4nc[nH]c4cn3)CCC1CC2;m_274310____14112902____15939406____15870074;63
O=C(NC(Cc1c(OC)cccc1)(C)C)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1129450685;63
O=C1N(C)C(=O)c2n(CCN3C(c4cc(O)ccc4)CCCC3)cnc2N1C;Z3323342098;63
O=C(NC1C2C(CN(c3ncnc4nc[nH]c34)C2)C1)CC(COC)(C)C;m_274310____15937524____14121384____12649998;63
Clc1n(C)c2c(N3C(C)c4c(cc(O)c(OC)c4)CC3)nc(Cl)nc2n1;Z4026457806;63
O=C(OCC1C(N(C)CC1)c1ccc(OC)cc1)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1;Z1353337883;63
O=C(NCC(N(C)c1nc2nc[nH]c2cn1)C)C(OC)C1CCC1;m_274310____14113110____14121518____15870074;63
OCC1N(CC2N(c3nc(Nc4ccccc4)c4[nH]cnc4n3)CCC2)CCC1;Z2612039107;63
O(C)c1c(O)cc2c(C(C)N(c3ncnc4nc[nH]c34)CC2)c1;Z4026457837;63
O=C(NCC12C(N(c3nc4nc[nH]c4cn3)CC1)CCCC2)[C@@H](O)C;m_274310____15937930____15943476____15870074;64
O=C(NC[C@H]1[C@]2(c3c(cccc3)CCC2)C1)CCn1c2ncnc(N)c2nc1;Z3703765577;64
O(C)c1cc(OC)cc(NC2CN(Cc3[nH]c4N(C)C(=O)N(C)C(=O)c4n3)CCC2)c1;Z1450134254;64
O=C(N1C(C2OCCC2)CC(C(=O)OC)CC1)c1ncnc2nc[nH]c12;s_22____13267446____12807966;64
O(C)c1cc([C@H]2N(C3CC3)CC[C@@H]2Nc2nc3n(C)cnc3cn2)ccc1;Z3830452907;64
Clc1nc(N2C(COC)(CNC(=O)CO)CCC2)c2[nH]cnc2n1;m_274310____15937468____15943396____15867404;64
O=C(NCC1N(c2nc3n(C)cnc3cn2)CCN(C)C1)C1(O)CCC1;m_274310____15938056____15941818____15871032;64
O=C(NCC1(COC)N(c2nc3ncn(C)c3cn2)CCC1)CO;m_274310____15937468____15943396____15871096;64
O=C(C(OC)C1CCC1)N1[C@@H]2CN(c3nc4ncn(C)c4cn3)[C@H](C1)C2;m_274310____14112794____14121518____15871096;64
Fc1c(F)cc(C2CN(C(=O)c3ncnc4[nH]cnc34)CCC2)cc1OC;Z3500954038;64
O=C(N[C@@H](CNc1nc2nc[nH]c2cn1)C)C12N(CC(OC)C1)CCC2;m_274310____14112874____15945184____15870074;64
O=C(C(OC)C1CC1)N1CC2(N(c3nc4nc[nH]c4cn3)CCC2)CC1;m_274310____15937494____12658318____15870074;64
O=C(C(C)n1c2ncnc(N)c2nc1)N1C(c2cc3OCOc3cc2)CCC1;Z2627443990;64
Fc1ccc(C(=O)N2C(C(=O)OCc3n(C)c4C(=O)NC(=O)N(C)c4n3)CC(O)C2)cc1;Z1010401792;65
Fc1ccc(C(=O)N2C(C(=O)OCc3[nH]c4N(C)C(=O)N(C)C(=O)c4n3)CC(O)C2)cc1;Z1655197446;65
FC(F)(F)C1(O)C2CN(c3ncnc4n(-c5ccccc5)cnc34)C(C1)C2;Z2975200257;65
O=C(NCC1(OC)CN(c2ncnc3nc[nH]c23)C1)C1CC2C(C2)CC1;m_274310____15938246____14121258____12649998;65
O=C(NCC1(OC)CN(c2nc3nc[nH]c3cn2)C1)C1C2C(C2)CCC1;m_274310____15938246____14121254____15870074;65
O=C(NC1C2CN(c3nc4n(C)cnc4cn3)C(C2)CC1)C(OC)(C)C;m_274310____15937726____15940296____15871032;65
O=C(NCC1C2N(C(=O)OC)CC(C1)CC2)CCn1c2ncnc(N)c2nc1;Z2641852998;65
O=C(N(C)C1CC(c2cc(OC)ccc2)C1)CCn1c2ncnc(N)c2nc1;Z2641309659;65
O(CC1(O)CCN(c2[nH]c3C(=O)N(C)C(=O)N(C)c3n2)CCC1)C;s_27____14058184____624172;65
Clc1nc(N2CCC3(Oc4c(C(O)C3)cccc4)CC2)c2ncn(CC)c2n1;Z2976072870;65
O=C(N1CC2(c3c(cc4OCCOc4c3)C1)CCCC2)c1ncnc2nc[nH]c12;Z3467237382;65
Clc1ccc(C(O)C2CCN(C(=O)CCc3[nH]c4C(=O)NC(=O)N(C)c4n3)CC2)cc1;Z1170796359;65
O=C(NCC1C2(CCN(c3nc4ncn(C)c4cn3)C1)CCC2)COC;m_274310____15937844____12170228____15871096;65
S(CCC(=O)NC(C)C1CN(CCOC)CCC1)c1ncnc2[nH]cnc12;Z3669010454;65
O=C(NC1C2(CN(c3nc(C(=O)OC)c4nc[nH]c4n3)CC1)CCC2)C;m_274310____15937724____12185798____15870962;65
O=C(CCCn1c2ncnc(N)c2nc1)N1c2c(cc(OC(C)C)cc2)CCC1;Z3205432871;65
FC(F)(F)c1nc(NC2C(=O)N(Cc3c(OC)cc(OC)cc3)CC2)c2nc[nH]c2n1;Z2094858049;65
O=C(NCCC(Nc1nc2nc[nH]c2cn1)(C)C)C(OC)CC(C)C;m_274310____15937426____14119102____15870074;65
O=C(OCC)C(NC(=O)CCn1c2ncnc(N)c2nc1)CC1(OC)CCC1;Z2642287488;66
O=C(NC1(C2(O)CCN(c3nc4n(C)cnc4cn3)CC2)CC1)CC;m_274310____15938318____12170230____15871032;66
O=C(NCCC1(OC)CN(c2nc3nc[nH]c3cn2)C1)CCCC1CC1;m_274310____15938388____14119042____15870074;66
O=C(CN1C(=O)N(C)c2ncn(C)c2C1=O)N1C2C3C(C(C1)CC2)CN(Cc1ccccc1)C3;Z2524819893;66
O=C(N1CC2C(Nc3nc4n(C)cnc4cn3)CCC2C1)C1(O)COC1;m_274310____14112726____15939740____15871032;66
O=C(NCCn1c2ncnc(N)c2nc1)CC(O)(c1ccccc1)C1CC1;Z2719728851;66
O(C)c1cc(OC)cc(NC2CCN(Cc3n(C)c4C(=O)NC(=O)N(C)c4n3)CC2)c1;Z1384383617;66
O=C(N1CC(O)C(NC(=O)C2CC(C)C2)CC1)c1ncnc2nc[nH]c12;m_275592____14114572____13187300____15863234;66
O=C(NC1CN(C(=O)Cn2c3ncnc(N)c3nc2)CC2(C1)CC2)CO;m_275592____15865460____15841508____15858030;66
O=C(CC1(O)COCC1)N1CC(NC(=O)c2ncnc3nc[nH]c23)C1;m_275592____17554698____15843834____15863234;66
O=C(NC1C2N(c3nc(C(=O)OC)c4nc[nH]c4n3)CCC(C2)CC1)C;m_274310____15937982____12185798____15870962;66
O=C(NCC1C2N(C(=O)OC)CC(C1)CC2)CN(C)c1ncnc2nc[nH]c12;Z2407804532;66
O=C(N(CC(O)COc1ccc(CC)cc1)C)C(C)n1c2ncnc(N)c2nc1;Z2632316487;66
O=C(N(CCCn1c2ncnc(N)c2nc1)C)C1(c2ccccc2)OCCCC1;Z3202738242;66
O=C(N[C@H]1[C@@H](Nc2nc(O)c3n(C)cnc3n2)CCCC1)C(OC)C;m_274310____15938230____12657992____15870922;66
O=C(N(CCOC)C)C1CN(c2ncnc3n(-c4ccccc4)cnc23)CCC1;Z2611295038;66
S(CC(=O)NC1(c2cc3OCCOc3cc2)CCCC1)c1[nH]c2C(=O)N(C)C(=O)N(C)c2n1;Z441289822;66
O=C(NC12C(N(c3nc(C(=O)OC)c4nc[nH]c4n3)CC1)CCC2)CC;m_274310____14113178____12170230____15870962;66
FC(F)Oc1c(C2C(C(=O)NCCn3c4ncnc(N)c4nc3)C2)cccc1;Z2719729558;66
S(CCC(=O)N(Cc1cc(O)ccc1)CC1CC1)c1ncnc2[nH]cnc12;Z2800568087;66
O=C(NCC1N(C(=O)c2ncnc3nc[nH]c23)CC1)C(OC)(C)C1CC1;m_275592____16453348____15843004____15859488;66
O=C(C(O)C1CC1)N1C(C)(C)C(NC(=O)c2ncnc3nc[nH]c23)CC1;m_275592____15865698____15843004____15859246;66
O=C(N(CC(Cc1ccc(OC)cc1)C)C)c1ncnc2[nH]cnc12;Z3343176660;66
O=C(OC)C[C@@H](CNC(=O)CCc1[nH]c2C(=O)NC(=O)N(C)c2n1)CC(C)C;Z2282702487;66
FC1(C(=O)NC2C(O)CN(c3ncnc4nc[nH]c34)CC2)COCC1;m_274310____14113432____14121614____12649998;67
O=C(NC1(CO)CN(c2ncnc3nc[nH]c23)C1)CC(O)(CCC)C;m_274310____15937896____15944758____12649998;67
FC(C(=O)NC[C@@H](Nc1nc2ncn(C)c2cn1)CO)C1COCC1;m_274310____15937766____15944434____15871096;67
O=C(NC(C)C1(O)CN(C(=O)Cn2c3ncnc(N)c3nc2)CC1)C;m_275592____15865588____13186878____15858030;67
O=C(NC[C@@H](Nc1ncnc2n(CC)cnc12)CO)CC1COCC1;m_274310____15937766____12658096____12359766;67
O=C(NCCC1(O)CN(c2ncnc3n(C4CC4)cnc23)C1)CC1CC1;m_274310____15937540____12185810____15870250;67
O=C(NC[C@H](Nc1ncnc2nc[nH]c12)C)C(OC)C1COCCC1;m_274310____15937956____15945060____12649998;67
OC1(CN(Cc2ccccc2)c2ncnc3n(CC)cnc23)c2c(cccc2)CC1;Z1498336088;67
